32350000,Adventure,1892,Return of the Jedi,8,Harrison Ford
25000000,Drama,769,GoodFellas,8,Robert De Niro
25000000,Drama,769,GoodFellas,8,Samuel L. Jackson
0,Adventure,175,Le Grand Bleu,8,Jean Reno
13000000,Drama,240,The Godfather: Part II,8,Robert De Niro
13000000,Drama,240,The Godfather: Part II,8,Al Pacino
13000000,Drama,240,The Godfather: Part II,8,Robert Duvall
9000000,War,10705,Henry V,7,Christian Bale
30000000,Drama,311,Once Upon a Time in America,8,Robert De Niro
18000000,Drama,1578,Raging Bull,8,Robert De Niro
4000000,Comedy,703,Annie Hall,8,Christopher Walken
18000000,War,9665,Glory,7,Morgan Freeman
18000000,War,9665,Glory,7,Denzel Washington
0,Comedy,18971,Rosencrantz & Guildenstern Are Dead,7,Gary Oldman
14000000,Drama,379,Miller's Crossing,8,Steve Buscemi
3000000,Drama,37247,The Graduate,8,Dustin Hoffman
0,Action,9322,Nikita,7,Jean Reno
0,Comedy,13667,Better Off Dead...,7,John Cusack
8000000,Crime,235,Stand by Me,8,John Cusack
15000000,Drama,11778,The Deer Hunter,8,Robert De Niro
15000000,Drama,11778,The Deer Hunter,8,Christopher Walken
14600000,Romance,137,Groundhog Day,7,Bill Murray
14000000,Western,33,Unforgiven,8,Morgan Freeman
14000000,Western,33,Unforgiven,8,Clint Eastwood
5100000,Scie,16633,Somewhere in Time,7,William H. Macy
5100000,Scie,16633,Somewhere in Time,7,Christopher Plummer
48000000,Adventure,89,Indiana Jones and the Last Crusade,8,Harrison Ford
22000000,Drama,783,Gandhi,7,Daniel Day-Lewis
22000000,Drama,783,Gandhi,7,Colin Farrell
22000000,Drama,783,Gandhi,7,Ben Kingsley
17000000,Comedy,10644,The Unbearable Lightness of Being,7,Daniel Day-Lewis
3000000,Drama,11257,A Room with a View,7,Daniel Day-Lewis
0,Drama,2323,Field of Dreams,7,Matt Damon
0,Drama,2323,Field of Dreams,7,Ben Affleck
0,Drama,2323,Field of Dreams,7,Kevin Costner
